id,name,category,desc,ticket,duration,lat,lng,rating,tags,stay_detail,gmaps_url,source
aep-s-nasi-goreng,AEP's Nasi Goreng,Kuliner,,,,-6.869891,107.5934101,,"['restaurant', 'asian']",,https://www.google.com/maps/search/?api=1&query=AEP%27s%20Nasi%20Goreng%2C%20Bandung,osm
angkringan-losari,Angkringan Losari,Kuliner,,,,-6.9188476,107.6067686,,"['restaurant', 'yes', 'banceuy/abc']",,https://www.google.com/maps/search/?api=1&query=Angkringan%20Losari%2C%20Bandung,osm
habenagen-coffeeshop,Habenagen Coffeeshop,Kuliner,,,,-6.9021325,107.6040636,,"['cafe', 'coffee_shop']",,https://www.google.com/maps/search/?api=1&query=Habenagen%20Coffeeshop%2C%20Bandung,osm
sederhana,Sederhana,Kuliner,,,,-6.91157,107.627266,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sederhana%2C%20Bandung,osm
point-coffee,Point Coffee,Kuliner,,,,-6.9060828,107.6202185,,"['indomaret_point', 'cafe', 'point_coffee', 'q124651558', 'coffee_shop', 'yes']",,https://www.google.com/maps/search/?api=1&query=Point%20Coffee%2C%20Bandung,osm
ayam-bakar-wong-song,Ayam Bakar Wong Song,Kuliner,,,,-6.9136255,107.6289496,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Bakar%20Wong%20Song%2C%20Bandung,osm
the-oldway-cafe,The Oldway Cafe,Kuliner,,,,-6.9070431,107.6230593,,['cafe'],,https://www.google.com/maps/search/?api=1&query=The%20Oldway%20Cafe%2C%20Bandung,osm
cizz,Cizz,Kuliner,,,,-6.9161351,107.6304057,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Cizz%2C%20Bandung,osm
kopi-anjis,Kopi Anjis,Kuliner,,,,-6.9287447,107.6222637,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kopi%20Anjis%2C%20Bandung,osm
gangnam-pocha,Gangnam Pocha,Kuliner,,,,-6.8838733,107.6150099,,"['restaurant', 'korean']",,https://www.google.com/maps/search/?api=1&query=Gangnam%20Pocha%2C%20Bandung,osm
sop-kaki,Sop Kaki,Kuliner,,,,-6.8986257,107.613195,,"['restaurant', '20', 'regional', '18:00-24:00', 'yes']",,https://www.google.com/maps/search/?api=1&query=Sop%20Kaki%2C%20Bandung,osm
lontong-kari-gempol,Lontong Kari Gempol,Kuliner,,,,-6.9031083,107.6154995,,"['no', 'restaurant', '5', 'regional', 'yes', '06:00-10:00', 'yes']",,https://www.google.com/maps/search/?api=1&query=Lontong%20Kari%20Gempol%2C%20Bandung,osm
bakso-arief,Bakso Arief,Kuliner,,,,-6.9045738,107.6140864,,"['restaurant', '20', 'regional', 'yes']",,https://www.google.com/maps/search/?api=1&query=Bakso%20Arief%2C%20Bandung,osm
dianti-daily,Dianti Daily,Kuliner,,,,-6.9045936,107.6141887,,"['restaurant', 'regional']",,https://www.google.com/maps/search/?api=1&query=Dianti%20Daily%2C%20Bandung,osm
soo-moo-hun,Soo Moo Hun,Kuliner,,,,-6.9046556,107.6141388,,"['restaurant', 'korean']",,https://www.google.com/maps/search/?api=1&query=Soo%20Moo%20Hun%2C%20Bandung,osm
kabut-salju,Kabut Salju,Kuliner,,,,-6.9183143,107.6143286,,"['cafe', 'ice_cream']",,https://www.google.com/maps/search/?api=1&query=Kabut%20Salju%2C%20Bandung,osm
ayam-goreng-nikmat,Ayam Goreng Nikmat,Kuliner,,,,-6.919286,107.6169434,,"['restaurant', 'chicken', 'yes']",,https://www.google.com/maps/search/?api=1&query=Ayam%20Goreng%20Nikmat%2C%20Bandung,osm
bebek-kaleyo,Bebek Kaleyo,Kuliner,,,,-6.9007525,107.5970316,,"['restaurant', '2022-08-09', 'mo-sa_11:00-23:00', 'https://www.kaleyo.com']",,https://www.google.com/maps/search/?api=1&query=Bebek%20Kaleyo%2C%20Bandung,osm
ambun-pagi,Ambun Pagi,Kuliner,,,,-6.8964177,107.595882,,"['restaurant', 'padang']",,https://www.google.com/maps/search/?api=1&query=Ambun%20Pagi%2C%20Bandung,osm
aem-pek-322-dago,Aem Pek 322 Dago,Kuliner,,,,-6.8782448,107.6169053,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Aem%20Pek%20322%20Dago%2C%20Bandung,osm
baso-malang-336,Baso Malang 336,Kuliner,,,,-6.878149,107.6169412,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20Malang%20336%2C%20Bandung,osm
baso-dan-batagor-h-dartowahab,Baso dan Batagor H.Dartowahab,Kuliner,,,,-6.8846311,107.6140131,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20dan%20Batagor%20H.Dartowahab%2C%20Bandung,osm
cokotetra,Cokotetra,Kuliner,,,,-6.878483,107.616839,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Cokotetra%2C%20Bandung,osm
goelali,Goelali,Kuliner,,,,-6.8803626,107.6163564,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Goelali%2C%20Bandung,osm
kebab-turki,Kebab Turki,Kuliner,,,,-6.8811193,107.6161344,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kebab%20Turki%2C%20Bandung,osm
kedai-chinese-food-nikmat,Kedai Chinese Food Nikmat,Kuliner,,,,-6.8786715,107.616787,,"['restaurant', 'chinese']",,https://www.google.com/maps/search/?api=1&query=Kedai%20Chinese%20Food%20Nikmat%2C%20Bandung,osm
kedai-roti-280,Kedai Roti 280,Kuliner,,,,-6.8804359,107.6163385,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kedai%20Roti%20280%2C%20Bandung,osm
lomie-bakmie-inam-bonjol,Lomie & Bakmie Inam Bonjol,Kuliner,,,,-6.8811754,107.6161217,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Lomie%20%26%20Bakmie%20Inam%20Bonjol%2C%20Bandung,osm
mie-baso-sapi-panghegar,Mie Baso Sapi Panghegar,Kuliner,,,,-6.8787037,107.6167785,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Mie%20Baso%20Sapi%20Panghegar%2C%20Bandung,osm
nasi-timbal,Nasi Timbal,Kuliner,,,,-6.8788817,107.6167362,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Timbal%2C%20Bandung,osm
ramen-house-yagami,RAMEN HOUSE YAGAMI,Kuliner,,,,-6.8845352,107.6135695,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=RAMEN%20HOUSE%20YAGAMI%2C%20Bandung,osm
toko-restu,Toko Restu,Kuliner,,,,-6.8834273,107.6147436,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Toko%20Restu%2C%20Bandung,osm
yutakana,YUTAKANA,Kuliner,,,,-6.8834511,107.6147196,,['cafe'],,https://www.google.com/maps/search/?api=1&query=YUTAKANA%2C%20Bandung,osm
dendeng-batokok-dago,Dendeng Batokok Dago,Kuliner,,,,-6.8767404,107.6179507,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Dendeng%20Batokok%20Dago%2C%20Bandung,osm
bakmi-jogja,Bakmi Jogja,Kuliner,,,,-6.8745715,107.6191251,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bakmi%20Jogja%2C%20Bandung,osm
roti-gareng,Roti Gareng,Kuliner,,,,-6.8745072,107.6191486,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Roti%20Gareng%2C%20Bandung,osm
warteg-dua-putri,Warteg Dua Putri,Kuliner,,,,-6.8746857,107.6190813,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warteg%20Dua%20Putri%2C%20Bandung,osm
bamboo-shack-cafe,Bamboo Shack Cafe,Kuliner,,,,-6.8674478,107.6209107,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bamboo%20Shack%20Cafe%2C%20Bandung,osm
kambing-soon,Kambing Soon,Kuliner,,,,-6.8717491,107.620125,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kambing%20Soon%2C%20Bandung,osm
rumah-makan-pak-kumis-999,Rumah Makan Pak Kumis 999,Kuliner,,,,-6.8675629,107.6208871,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Pak%20Kumis%20999%2C%20Bandung,osm
sobremesa-resto,SOBREMESA RESTO,Kuliner,,,,-6.8698557,107.6205977,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=SOBREMESA%20RESTO%2C%20Bandung,osm
warung-nasi-rengganis,Warung Nasi Rengganis,Kuliner,,,,-6.8699337,107.6204523,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Nasi%20Rengganis%2C%20Bandung,osm
warung-tegal-makga-jaya,Warung Tegal Makga Jaya,Kuliner,,,,-6.8734448,107.6196056,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Tegal%20Makga%20Jaya%2C%20Bandung,osm
dj-studio-pedas-gila,Dj Studio Pedas Gila,Kuliner,,,,-6.867961,107.620412,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Dj%20Studio%20Pedas%20Gila%2C%20Bandung,osm
warkop-pancong,Warkop Pancong,Kuliner,,,,-6.8677746,107.6204866,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warkop%20Pancong%2C%20Bandung,osm
ngopi-doeloe,Ngopi Doeloe,Kuliner,,,,-6.926744,107.6276202,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ngopi%20Doeloe%2C%20Bandung,osm
nasi-penjara,Nasi Penjara,Kuliner,,,,-6.9027187,107.6136333,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Penjara%2C%20Bandung,osm
dapur-thailand,Dapur Thailand,Kuliner,,,,-6.9194536,107.6161559,,"['restaurant', '+62_022_4209268']",,https://www.google.com/maps/search/?api=1&query=Dapur%20Thailand%2C%20Bandung,osm
herb-spice,Herb & Spice,Kuliner,,,,-6.9026858,107.5973876,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Herb%20%26%20Spice%2C%20Bandung,osm
waroeng-milk-and-shake,Waroeng Milk and Shake,Kuliner,,,,-6.8967854,107.5970217,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Waroeng%20Milk%20and%20Shake%2C%20Bandung,osm
restoran-simpang-raya,restoran simpang raya,Kuliner,,,,-6.9492594,107.7621724,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=restoran%20simpang%20raya%2C%20Bandung,osm
raa-cha,Raa Cha,Kuliner,,,,-6.893351,107.6051095,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Raa%20Cha%2C%20Bandung,osm
madame-sari,Madame Sari,Kuliner,,,,-6.8975809,107.6121376,,"['restaurant', 'wlan', '+62_22_2509495']",,https://www.google.com/maps/search/?api=1&query=Madame%20Sari%2C%20Bandung,osm
raja-sunda,Raja Sunda,Kuliner,,,,-6.8969429,107.5907416,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Raja%20Sunda%2C%20Bandung,osm
tizi-s-cafe,Tizi's Cafe,Kuliner,,,,-6.8829482,107.6137095,,"['restaurant', 'asian', 'mo-su_10:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Tizi%27s%20Cafe%2C%20Bandung,osm
roti-gempol-kopi-anjis,Roti Gempol & Kopi Anjis!,Kuliner,,,,-6.909191,107.6276245,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Roti%20Gempol%20%26%20Kopi%20Anjis%21%2C%20Bandung,osm
kafe-sisha-furdan,KAFE SISHA FURDAN,Kuliner,,,,-6.9089804,107.627429,,['cafe'],,https://www.google.com/maps/search/?api=1&query=KAFE%20SISHA%20FURDAN%2C%20Bandung,osm
miss-bee-providore,Miss Bee Providore,Kuliner,,,,-6.868265,107.6091207,,"['restaurant', 'wlan', 'mo-su_07:00-23:00']",,https://www.google.com/maps/search/?api=1&query=Miss%20Bee%20Providore%2C%20Bandung,osm
maxi-s-house,Maxi's House,Kuliner,,,,-6.8679495,107.6073027,,"['restaurant', 'wlan', 'mo-su_10:00-22:00']",,https://www.google.com/maps/search/?api=1&query=Maxi%27s%20House%2C%20Bandung,osm
two-cents,Two Cents,Kuliner,,,,-6.9072246,107.6203843,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Two%20Cents%2C%20Bandung,osm
cafe-oz,Cafe Oz,Kuliner,,,,-6.8805774,107.5942858,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Cafe%20Oz%2C%20Bandung,osm
district-29,District 29,Kuliner,,,,-6.8799945,107.5940974,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=District%2029%2C%20Bandung,osm
pasar-makanan,Pasar makanan,Kuliner,,,,-6.8835345,107.5949143,,['food_court'],,https://www.google.com/maps/search/?api=1&query=Pasar%20makanan%2C%20Bandung,osm
kopi-kamu,Kopi kamu,Kuliner,,,,-6.8979598,107.6098119,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kopi%20kamu%2C%20Bandung,osm
rumah-sosis,Rumah Sosis,Kuliner,,,,-6.8543222,107.5957541,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Sosis%2C%20Bandung,osm
the-valley-bistro,The Valley Bistro,Kuliner,,,,-6.8636195,107.6339512,,['cafe'],,https://www.google.com/maps/search/?api=1&query=The%20Valley%20Bistro%2C%20Bandung,osm
karnivor,Karnivor,Kuliner,,,,-6.9079727,107.6239556,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Karnivor%2C%20Bandung,osm
batagor-kingsley,Batagor Kingsley,Kuliner,,,,-6.9190972,107.6153692,,"['restaurant', 'yes', 'no', 'no', 'no', 'yes', 'limited']",,https://www.google.com/maps/search/?api=1&query=Batagor%20Kingsley%2C%20Bandung,osm
beehive-cafe-eatery,Beehive Cafe & Eatery,Kuliner,,,,-6.8875201,107.6127573,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Beehive%20Cafe%20%26%20Eatery%2C%20Bandung,osm
noah-s-barn,Noah's Barn,Kuliner,,,,-6.8869895,107.6126856,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Noah%27s%20Barn%2C%20Bandung,osm
the-stone-cafe,The Stone Cafe,Kuliner,,,,-6.8650359,107.6265097,,['cafe'],,https://www.google.com/maps/search/?api=1&query=The%20Stone%20Cafe%2C%20Bandung,osm
congo-gallery-cafe,Congo Gallery & Cafe,Kuliner,,,,-6.8676855,107.6277808,,"['cafe', 'su-fr_07:00-23:00;_sa_07:00-00:00']",,https://www.google.com/maps/search/?api=1&query=Congo%20Gallery%20%26%20Cafe%2C%20Bandung,osm
hanamasa,Hanamasa,Kuliner,,,,-6.9010104,107.6123933,,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Hanamasa%2C%20Bandung,osm
badung-cafe-resto,Badung Cafe & Resto,Kuliner,,,,-6.9061929,107.5981092,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Badung%20Cafe%20%26%20Resto%2C%20Bandung,osm
hummingbird-eatery,Hummingbird Eatery,Kuliner,,,,-6.904728,107.6178751,,"['cafe', 'coffee_shop']",,https://www.google.com/maps/search/?api=1&query=Hummingbird%20Eatery%2C%20Bandung,osm
sushi-tei,Sushi Tei,Kuliner,,,,-6.9173914,107.6133076,,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Sushi%20Tei%2C%20Bandung,osm
dapoer-pandan-wangi,Dapoer Pandan Wangi,Kuliner,,,,-6.9284008,107.6240018,,"['restaurant', 'indonesian;sundanese', 'yes']",,https://www.google.com/maps/search/?api=1&query=Dapoer%20Pandan%20Wangi%2C%20Bandung,osm
eatboss-cafe,Eatboss Cafe,Kuliner,,,,-6.9088982,107.6184895,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Eatboss%20Cafe%2C%20Bandung,osm
glosis-restaurant,Glosis Restaurant,Kuliner,,,,-6.9049365,107.6227839,,"['restaurant', 'glosis']",,https://www.google.com/maps/search/?api=1&query=Glosis%20Restaurant%2C%20Bandung,osm
winner-bratwurst,Winner Bratwurst,Kuliner,,,,-6.9019264,107.6214808,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Winner%20Bratwurst%2C%20Bandung,osm
bober,Bober,Kuliner,,,,-6.917453,107.6132859,,"['cafe', 'regional']",,https://www.google.com/maps/search/?api=1&query=Bober%2C%20Bandung,osm
kepiting-chef-epi,Kepiting Chef Epi,Kuliner,,,,-6.8672236,107.6060351,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kepiting%20Chef%20Epi%2C%20Bandung,osm
brusselsspring,Brusselsspring,Kuliner,,,,-6.9164146,107.6138316,,"['cafe', 'cafe']",,https://www.google.com/maps/search/?api=1&query=Brusselsspring%2C%20Bandung,osm
soleluna,Soleluna,Kuliner,,,,-6.916593,107.6138143,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Soleluna%2C%20Bandung,osm
kedai-ling-ling,Kedai Ling-Ling,Kuliner,,,,-6.8856245,107.5962474,,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Kedai%20Ling-Ling%2C%20Bandung,osm
rumah-stroberi,Rumah Stroberi,Kuliner,,,,-6.8198496,107.5862634,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Stroberi%2C%20Bandung,osm
gubug-makan-mang-engking,Gubug Makan Mang Engking,Kuliner,,,,-6.9653246,107.5794773,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gubug%20Makan%20Mang%20Engking%2C%20Bandung,osm
resto-dsdl-d-seuhah-da-lada,RESTO DSDL (d'Seuhah Da Lada),Kuliner,,,,-6.8268358,107.607461,,"['restaurant', 'indonesian_restaurant', 'dsdl']",,https://www.google.com/maps/search/?api=1&query=RESTO%20DSDL%20%28d%27Seuhah%20Da%20Lada%29%2C%20Bandung,osm
the-heritage-kitchen-gallery-bdg,The Heritage Kitchen & Gallery BDG,Kuliner,,,,-6.8611951,107.5953286,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=The%20Heritage%20Kitchen%20%26%20Gallery%20BDG%2C%20Bandung,osm
wingz-o-wingz-cafe-and-resto,Wingz O Wingz Cafe And Resto,Kuliner,,,,-6.9205607,107.614136,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Wingz%20O%20Wingz%20Cafe%20And%20Resto%2C%20Bandung,osm
gaya-brasserie,Gaya Brasserie,Kuliner,,,,-6.9082315,107.624401,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gaya%20Brasserie%2C%20Bandung,osm
bonchon,BonChon,Kuliner,,,,-6.9047843,107.6165469,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=BonChon%2C%20Bandung,osm
kedai-nasi-bajamba-kapau,Kedai Nasi Bajamba Kapau,Kuliner,,,,-6.9065739,107.6158864,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kedai%20Nasi%20Bajamba%20Kapau%2C%20Bandung,osm
little-white-cafe,Little White Cafe,Kuliner,,,,-6.9291255,107.6196615,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Little%20White%20Cafe%2C%20Bandung,osm
vanilla-kitchen-wine,Vanilla Kitchen & Wine,Kuliner,,,,-6.9036224,107.6209866,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Vanilla%20Kitchen%20%26%20Wine%2C%20Bandung,osm
waroeng-ethnic,Waroeng Ethnic,Kuliner,,,,-6.8710838,107.6076398,,"['restaurant', 'family_restaurant']",,https://www.google.com/maps/search/?api=1&query=Waroeng%20Ethnic%2C%20Bandung,osm
kopi-progo,Kopi Progo,Kuliner,,,,-6.9046421,107.618747,,"['cafe', 'coffee_shop', 'yes', 'mo-su_07:00-22:00', 'no', '082317171515', 'https://maps.app.goo.gl/xpqsbsgo8wwmuxob9']",,https://www.google.com/maps/search/?api=1&query=Kopi%20Progo%2C%20Bandung,osm
giggle-box-cafe-and-resto,Giggle Box Cafe And Resto,Kuliner,,,,-6.9045688,107.6197076,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Giggle%20Box%20Cafe%20And%20Resto%2C%20Bandung,osm
warung-sangrai,Warung Sangrai,Kuliner,,,,-6.9055992,107.616762,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Sangrai%2C%20Bandung,osm
feast-restaurant,Feast Restaurant,Kuliner,,,,-6.8742543,107.6192351,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Feast%20Restaurant%2C%20Bandung,osm
balista-signature,Balista Signature,Kuliner,,,,-6.905619,107.6167643,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Balista%20Signature%2C%20Bandung,osm
vermont-restaurant,Vermont Restaurant,Kuliner,,,,-6.8810535,107.5983139,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Vermont%20Restaurant%2C%20Bandung,osm
blackball,Blackball,Kuliner,,,,-6.8799997,107.5981916,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Blackball%2C%20Bandung,osm
ikan-pesmol-cianjur,Ikan Pesmol Cianjur,Kuliner,,,,-6.8755338,107.5966884,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ikan%20Pesmol%20Cianjur%2C%20Bandung,osm
east-and-west-resto-bar,East and West Resto & Bar,Kuliner,,,,-6.9167187,107.613811,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=East%20and%20West%20Resto%20%26%20Bar%2C%20Bandung,osm
eatalia,Eatalia,Kuliner,,,,-6.924126,107.6118868,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Eatalia%2C%20Bandung,osm
praoe-seafood,Praoe Seafood,Kuliner,,,,-6.914155,107.6135284,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Praoe%20Seafood%2C%20Bandung,osm
saisan-japanese-cuisine,Saisan Japanese Cuisine,Kuliner,,,,-6.8791733,107.6009453,,"['restaurant', 'japanese_restaurant']",,https://www.google.com/maps/search/?api=1&query=Saisan%20Japanese%20Cuisine%2C%20Bandung,osm
parit-9-seafood,Parit 9 Seafood,Kuliner,,,,-6.9104912,107.6306581,,"['restaurant', 'seafood_restaurant']",,https://www.google.com/maps/search/?api=1&query=Parit%209%20Seafood%2C%20Bandung,osm
southville,Southville,Kuliner,,,,-6.9286472,107.5868038,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Southville%2C%20Bandung,osm
grand-eastern,Grand Eastern,Kuliner,,,,-6.9151627,107.5982134,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Grand%20Eastern%2C%20Bandung,osm
maja-house,Maja House,Kuliner,,,,-6.8321973,107.5953011,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Maja%20House%2C%20Bandung,osm
wiki-koffie,Wiki Koffie,Kuliner,,,,-6.9160557,107.6091519,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Wiki%20Koffie%2C%20Bandung,osm
thai-palace,Thai Palace,Kuliner,,,,-6.8748841,107.6188318,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Thai%20Palace%2C%20Bandung,osm
saka-bistro-bar,Saka Bistro & Bar,Kuliner,,,,-6.8810858,107.5986064,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Saka%20Bistro%20%26%20Bar%2C%20Bandung,osm
imah-kopi,Imah Kopi,Kuliner,,,,-6.814801,107.6235807,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Imah%20Kopi%2C%20Bandung,osm
tjendana-bistro,TJENDANA BISTRO,Kuliner,,,,-6.8826195,107.5964138,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=TJENDANA%20BISTRO%2C%20Bandung,osm
bornga,Bornga,Kuliner,,,,-6.9039231,107.5989336,,"['restaurant', 'korean']",,https://www.google.com/maps/search/?api=1&query=Bornga%2C%20Bandung,osm
sudirman-street-food,sudirman street food,Kuliner,,,,-6.9204002,107.6002017,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=sudirman%20street%20food%2C%20Bandung,osm
cibadak-food-market,Cibadak Food Market,Kuliner,,,,-6.9216518,107.6003966,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Cibadak%20Food%20Market%2C%20Bandung,osm
everjoy-coffee-and-cafe,Everjoy Coffee and Cafe,Kuliner,,,,-6.9052965,107.6138859,,"['cafe', 'coffee_shop']",,https://www.google.com/maps/search/?api=1&query=Everjoy%20Coffee%20and%20Cafe%2C%20Bandung,osm
boemi-joglo,Boemi Joglo,Kuliner,,,,-6.8679701,107.6286286,,"['restaurant', 'mo-su_10:00-22:00', '+62_22_2501344']",,https://www.google.com/maps/search/?api=1&query=Boemi%20Joglo%2C%20Bandung,osm
sierra-cafe-lounge,Sierra Cafe & Lounge,Kuliner,,,,-6.8631564,107.6288477,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sierra%20Cafe%20%26%20Lounge%2C%20Bandung,osm
ayam-geprek-pangeran,Ayam Geprek Pangeran,Kuliner,,,,-6.9185493,107.6096852,,"['restaurant', 'chicken']",,https://www.google.com/maps/search/?api=1&query=Ayam%20Geprek%20Pangeran%2C%20Bandung,osm
porto-restaurant,Porto Restaurant,Kuliner,,,,-6.8797792,107.5984107,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Porto%20Restaurant%2C%20Bandung,osm
jubilare-dine-and-wine,Jubilare Dine and Wine,Kuliner,,,,-6.8810021,107.5982247,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Jubilare%20Dine%20and%20Wine%2C%20Bandung,osm
rijsttafel-resto,Rijsttafel Resto,Kuliner,,,,-6.9097236,107.5977039,,"['restaurant', 'indonesian']",,https://www.google.com/maps/search/?api=1&query=Rijsttafel%20Resto%2C%20Bandung,osm
the-dreams-cake,The Dreams Cake,Kuliner,,,,-6.9379902,107.6193999,,"['restaurant', 'cake']",,https://www.google.com/maps/search/?api=1&query=The%20Dreams%20Cake%2C%20Bandung,osm
fuku-ramen,Fuku Ramen,Kuliner,,,,-6.9095532,107.5976897,,"['restaurant', 'noodle_shop']",,https://www.google.com/maps/search/?api=1&query=Fuku%20Ramen%2C%20Bandung,osm
the-harvest-dago,THE HARVEST DAGO,Kuliner,,,,-6.905355,107.6104147,,"['restaurant', 'cake_shop']",,https://www.google.com/maps/search/?api=1&query=THE%20HARVEST%20DAGO%2C%20Bandung,osm
chingu-cafe,Chingu Cafe,Kuliner,,,,-6.9010768,107.6097423,,"['cafe', 'chingu']",,https://www.google.com/maps/search/?api=1&query=Chingu%20Cafe%2C%20Bandung,osm
kenken-bigul-kitchen,Kenken Bigul Kitchen,Kuliner,,,,-6.9153616,107.5982452,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kenken%20Bigul%20Kitchen%2C%20Bandung,osm
hanken-kitchen,Hanken Kitchen,Kuliner,,,,-6.9072846,107.6190397,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Hanken%20Kitchen%2C%20Bandung,osm
kandang-ayam-kebon-kawung,Kandang Ayam Kebon Kawung,Kuliner,,,,-6.9124832,107.5992553,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kandang%20Ayam%20Kebon%20Kawung%2C%20Bandung,osm
mandarin-restaurant,Mandarin Restaurant,Kuliner,,,,-6.9124458,107.5983485,,"['restaurant', '华人菜馆', 'yes', 'yes', '+62224266250']",,https://www.google.com/maps/search/?api=1&query=Mandarin%20Restaurant%2C%20Bandung,osm
warung-nasi-ampera,Warung Nasi Ampera,Kuliner,,,,-6.9123909,107.6011252,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Nasi%20Ampera%2C%20Bandung,osm
red-tulip-resto-restoran,Red Tulip Resto Restoran,Kuliner,,,,-6.9125398,107.6038437,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Red%20Tulip%20Resto%20Restoran%2C%20Bandung,osm
